image,Irregularity,Disorganized,Asymmetry,Chaotic,Randomness,Variability,Multicolored,Heterogeneity,Grainy,Isotropy,Cluttered,Ambiguity,Intricate
13.jpg,0.5479947,0.87875116,0.95970505,0.17153785,0.1508959,0.8509438,0.0004578348,0.29804546,0.43129575,0.36558098,0.32320383,0.7427932,0.021417225
14.jpg,0.5900371,0.96496105,0.86552393,0.29655415,0.57181937,0.35486895,0.08992763,0.4363321,0.47480357,0.5972794,0.6492755,0.84193623,0.059506092
15.jpg,0.5696717,0.86189955,0.9617858,0.4158975,0.22573365,0.8007921,0.011474805,0.48958287,0.03990581,0.5830594,0.6678512,0.9167808,0.005704809
16.jpg,0.50963736,0.90767854,0.9546502,0.27359086,0.1616251,0.41812697,0.06548498,0.1512522,0.2675782,0.62608,0.5692836,0.8835693,0.0029335788
17.jpg,0.5566933,0.97566754,0.9035401,0.21556644,0.18773256,0.769952,0.0030015563,0.48612523,0.90145814,0.63575923,0.60989815,0.93312943,0.0041065253
18.jpg,0.75637335,0.9207368,0.97634614,0.3939375,0.2517068,0.5290274,0.010022756,0.44114348,0.5751048,0.4747287,0.890119,0.94456863,0.0010639435
19.jpg,0.8078331,0.93923235,0.97752464,0.75165266,0.21568127,0.7731493,0.0030345474,0.7524342,0.66605234,0.4621516,0.65158206,0.8987045,0.1058069
20.jpg,0.7470678,0.8454026,0.8837439,0.2079982,0.18371616,0.76860666,0.0063807587,0.48373607,0.97117686,0.62521064,0.71366185,0.87294483,0.048116285
21.jpg,0.66611594,0.9248145,0.97563994,0.49552953,0.37718663,0.52803886,0.016434388,0.58515674,0.097316146,0.5260251,0.83070517,0.97711974,0.0006528972
22.jpg,0.6373439,0.8912848,0.9583513,0.52958393,0.11040501,0.36603874,0.055699166,0.17650297,0.023760865,0.49188137,0.33858183,0.7395024,0.042333715
23.jpg,0.6330906,0.7686491,0.89506525,0.91263115,0.3940668,0.40311542,0.23615132,0.22234409,0.15280163,0.58587486,0.2438212,0.93574965,0.01517006
24.jpg,0.68866146,0.8433381,0.91041505,0.9536946,0.3496492,0.43662837,0.21347421,0.35491067,0.25474265,0.63739103,0.4532153,0.9729906,0.012781071
25.jpg,0.5865936,0.7988084,0.88281566,0.7908166,0.35240176,0.8367967,0.0040245266,0.45650202,0.24541125,0.6338028,0.6786958,0.8310342,0.009632897
26.jpg,0.5514926,0.9094581,0.9552982,0.36221695,0.16565704,0.5183609,0.17219442,0.18833435,0.45829424,0.6025253,0.38768646,0.7337923,0.003975099
27.jpg,0.686069,0.87312156,0.8836258,0.58070713,0.26298007,0.42259955,0.035385527,0.23304126,0.72479683,0.42477617,0.7374786,0.94920355,0.004516374
28.jpg,0.5751931,0.86206234,0.98672616,0.38491055,0.33618844,0.68410826,0.055765964,0.27404922,0.318386,0.6645345,0.4102675,0.76439065,0.0034998627
29.jpg,0.5061366,0.9427098,0.9677461,0.56972337,0.18291548,0.5775882,0.24356318,0.18016258,0.04315083,0.5039856,0.31336764,0.7281969,0.05072088
30.jpg,0.48046178,0.88934267,0.9282431,0.53916353,0.09877386,0.6933205,0.12549804,0.08750626,0.19386177,0.52482164,0.014401526,0.5481215,0.014747546
31.jpg,0.4883463,0.9163243,0.96803164,0.7540554,0.1415927,0.5153746,0.03388307,0.16051583,0.063202396,0.5420635,0.098840185,0.7287634,0.020564789
32.jpg,0.55624115,0.91733056,0.9716688,0.77965915,0.15290031,0.4431989,0.075777195,0.14429834,0.01634321,0.5702774,0.1414656,0.7174053,0.04169432
33.jpg,0.61715984,0.96587825,0.95721424,0.7349415,0.25743824,0.33540952,0.021527775,0.13276592,0.16702753,0.54206914,0.4670564,0.797965,0.008267347
34.jpg,0.6500934,0.9079444,0.97315705,0.6663581,0.3027801,0.35017437,0.08216717,0.15344831,0.08582511,0.5745738,0.427614,0.8868715,0.021689355
35.jpg,0.47520742,0.9717743,0.8931031,0.28986555,0.15993659,0.308199,0.0074476115,0.17790863,0.39256856,0.41406795,0.38810968,0.64754647,0.01846728
36.jpg,0.49545825,0.96816236,0.92702216,0.83986276,0.13497354,0.3254125,0.080413796,0.25040227,0.12366525,0.666459,0.5234001,0.845101,0.030278087
37.jpg,0.5314402,0.9335448,0.9253836,0.6011697,0.21767384,0.47754917,0.031322505,0.40419942,0.48649403,0.706139,0.59407556,0.821138,0.005979933
38.jpg,0.48393494,0.8750126,0.93381846,0.7739012,0.2239172,0.4190751,0.35016266,0.3773585,0.359542,0.6119035,0.54394984,0.80572444,0.04494785
39.jpg,0.5721663,0.92933315,0.9744377,0.86011976,0.26534662,0.56883687,0.046656527,0.101141624,0.15640791,0.41624478,0.2577129,0.48166335,0.17546742
40.jpg,0.60573506,0.8766768,0.9691943,0.756651,0.23541518,0.3970824,0.09441269,0.23487557,0.055863716,0.5635499,0.38036844,0.8650719,0.029192341
41.jpg,0.58936495,0.8996285,0.95608306,0.51220626,0.15737142,0.492273,0.2607489,0.11654526,0.26644263,0.599154,0.22918782,0.85078585,0.016752344
42.jpg,0.5290714,0.8708333,0.8836541,0.5387446,0.38558388,0.6330632,0.058053892,0.03587037,0.1331898,0.56265247,0.22970375,0.4211219,0.007730719
43.jpg,0.6300083,0.8834384,0.94042176,0.67103136,0.11986486,0.4315037,0.23721251,0.4149713,0.105167985,0.6152224,0.38140854,0.86128753,0.021509541
44.jpg,0.6325112,0.89415,0.9528533,0.2205232,0.29194513,0.77446383,0.011729368,0.51377904,0.84905595,0.60803413,0.45636174,0.953946,0.0014486298
45.jpg,0.5569244,0.8531372,0.86647475,0.49209565,0.33908242,0.52281034,0.41660777,0.24274832,0.46764493,0.664949,0.35428205,0.9649485,0.016088052
46.jpg,0.6842319,0.8899776,0.9658486,0.8941443,0.2270729,0.5131405,0.13023108,0.41035262,0.39914587,0.6430647,0.5304377,0.9209229,0.025923815
47.jpg,0.5436068,0.77411777,0.9323238,0.60544527,0.22410204,0.52736,0.053121626,0.27562964,0.07487408,0.4224646,0.30059198,0.91957414,0.002295329
48.jpg,0.82397664,0.91753966,0.9505606,0.0960962,0.24089664,0.83379525,0.001620546,0.47686943,0.4013839,0.75566936,0.90010554,0.8752926,0.04549914
49.jpg,0.5178993,0.7624688,0.8379246,0.52556527,0.42026126,0.62343305,0.5411931,0.023387836,0.06476327,0.5999277,0.13599013,0.5805748,0.122096404
50.jpg,0.6796888,0.8424865,0.8653118,0.36623108,0.33526942,0.76455534,0.0014533333,0.4001591,0.92189527,0.6134564,0.52412665,0.9415703,0.05129692
51.jpg,0.7014846,0.8614475,0.9401765,0.17685618,0.2502616,0.8312047,0.001149461,0.4642848,0.6866383,0.65668344,0.93406904,0.86618936,0.024416685
52.jpg,0.7729356,0.93950415,0.8849711,0.071719095,0.23395905,0.71111435,0.0022185491,0.4864702,0.5182526,0.75686234,0.8844117,0.94089675,0.06959236
53.jpg,0.6395962,0.9223665,0.7916306,0.05833269,0.2577036,0.78584766,0.0029372245,0.2641735,0.43789464,0.61261594,0.8870542,0.9365368,0.07219118
54.jpg,0.62591946,0.82457536,0.95911044,0.8300833,0.36429775,0.6379294,0.047247868,0.37140664,0.050903488,0.54047155,0.5858318,0.90335286,0.0076689404
55.jpg,0.54975677,0.9249667,0.9762537,0.8153322,0.2604104,0.43082374,0.027218731,0.5633327,0.036629375,0.4767866,0.443197,0.95175815,0.006728749
56.jpg,0.52460206,0.8965071,0.94555134,0.21402748,0.23637885,0.8261875,0.0019379543,0.51742893,0.29331395,0.7015743,0.4436564,0.89181155,0.008780503
57.jpg,0.5272628,0.76349396,0.9576618,0.796638,0.20342411,0.52154326,0.009107839,0.3156822,0.0617416,0.54680264,0.43831438,0.9680532,0.047008384
58.jpg,0.66058344,0.94332093,0.9828221,0.95639265,0.40538853,0.7095249,0.15507546,0.31266466,0.030230535,0.5561583,0.8720315,0.9314568,0.043244544
59.jpg,0.5701682,0.82512414,0.96755064,0.7555686,0.33541802,0.6548195,0.02056164,0.30847377,0.3179836,0.5143655,0.51524645,0.8978276,0.009639641
60.jpg,0.6514142,0.9132277,0.97667354,0.763817,0.26920572,0.48882505,0.021216456,0.42491293,0.17922986,0.43136802,0.6434216,0.95938236,0.0034848843
61.jpg,0.58347684,0.87846553,0.93603027,0.5966808,0.576063,0.56142145,0.053922065,0.18038526,0.23902778,0.5462054,0.26731572,0.8960159,0.0032481581
62.jpg,0.66198045,0.87609124,0.9810812,0.5213443,0.53948224,0.80295485,0.028164864,0.59998375,0.3126046,0.6237444,0.6142365,0.9599374,0.003226589
63.jpg,0.73783076,0.82159287,0.982535,0.64495003,0.3856128,0.86712366,0.08397589,0.5879505,0.08384555,0.6279405,0.72992325,0.95146066,0.012697733
64.jpg,0.7002366,0.9605564,0.9156876,0.88211364,0.7396756,0.45866883,0.027080845,0.7529824,0.3119273,0.57573014,0.6091385,0.83659774,0.34787366
65.jpg,0.6232891,0.80632323,0.9446931,0.76127,0.28809083,0.76198965,0.020890594,0.2946671,0.06783034,0.43892846,0.43305165,0.95224154,0.010128117
66.jpg,0.65815943,0.9325851,0.98859686,0.7342312,0.36219534,0.49255404,0.008289701,0.5098397,0.15909207,0.48931783,0.9107128,0.95016867,0.014754474
67.jpg,0.607002,0.9307989,0.989239,0.7612861,0.3972915,0.74799097,0.03964454,0.41710246,0.091987886,0.63598204,0.8468259,0.80540746,0.015077407
68.jpg,0.6474043,0.95692396,0.98586917,0.48179168,0.43030655,0.72702503,0.04875507,0.40851778,0.42138788,0.71724457,0.92945844,0.828942,0.011431646
69.jpg,0.6793256,0.9077042,0.9681473,0.89345026,0.26969513,0.6881593,0.03260054,0.3440654,0.11955333,0.45165598,0.8139922,0.9643222,0.012946138
70.jpg,0.57537365,0.93440515,0.9906591,0.7312642,0.31847396,0.54549825,0.023050662,0.38784406,0.08688868,0.46783555,0.65617025,0.9526819,0.003818098
71.jpg,0.57660484,0.8982902,0.95036495,0.31966805,0.40484402,0.6195059,0.019533139,0.2718969,0.5569929,0.53584826,0.34051475,0.85547245,0.004079926
72.jpg,0.6741006,0.7851817,0.94970787,0.87487704,0.37767962,0.599783,0.03825876,0.20047039,0.2129012,0.43825126,0.13968459,0.91450787,0.015114109
73.jpg,0.6883921,0.7496663,0.8810626,0.93992805,0.31501982,0.44394153,0.20663658,0.11131344,0.082555085,0.47194734,0.28805995,0.9164173,0.008498524
74.jpg,0.61176664,0.8814841,0.94242054,0.5316373,0.26232702,0.4114122,0.1364065,0.27749193,0.18265194,0.571232,0.87098247,0.93756586,0.003877689
75.jpg,0.6772896,0.88835055,0.9826852,0.55268353,0.32785198,0.70444614,0.0075809434,0.53396755,0.19324385,0.53658587,0.6706801,0.9611276,0.0013159411
76.jpg,0.6162969,0.8623812,0.96159637,0.7304223,0.36418048,0.49836516,0.019395465,0.36913782,0.065579176,0.57503414,0.6653511,0.9507501,0.0021097704
77.jpg,0.5223811,0.8771375,0.8752344,0.6538497,0.43546918,0.7342107,0.02774747,0.37103558,0.15231955,0.5838725,0.5891396,0.9375201,0.0096104145
78.jpg,0.61502016,0.9122508,0.9727614,0.5543051,0.2231538,0.542474,0.007294932,0.5893739,0.53395,0.5384448,0.57175165,0.9757816,0.0068035545
79.jpg,0.4765704,0.84864104,0.8969893,0.78798234,0.48155907,0.56244427,0.051419206,0.43572474,0.03758379,0.4088275,0.38163966,0.94018364,0.01680278
80.jpg,0.62246513,0.69955397,0.94264793,0.91097414,0.37198797,0.76108307,0.06328047,0.49433827,0.11149188,0.5377875,0.85779834,0.93963516,0.0056857825
81.jpg,0.64822435,0.9111627,0.93377554,0.55466837,0.22764267,0.69401556,0.010251175,0.600565,0.18696447,0.4969962,0.38659903,0.9158782,0.002485793
82.jpg,0.695396,0.9061431,0.97334474,0.9694297,0.26902637,0.84843636,0.013729776,0.21885405,0.01193981,0.4596043,0.5856062,0.90864223,0.0162089
83.jpg,0.57162416,0.87800884,0.975067,0.71466655,0.17003751,0.7890096,0.006937738,0.39696527,0.07123105,0.65846705,0.5612219,0.9096104,0.0018061326
84.jpg,0.57935023,0.8215499,0.98704535,0.6503851,0.50649655,0.5542735,0.55727905,0.26700258,0.080786094,0.53478265,0.8179033,0.87851614,0.025849432
85.jpg,0.74295425,0.70984143,0.9730804,0.62334794,0.51692414,0.7238186,0.4643721,0.1296097,0.17002417,0.7137608,0.3971616,0.4733006,0.06695612
86.jpg,0.63424385,0.9465908,0.9770116,0.50471437,0.18574719,0.43982863,0.06144829,0.3399943,0.6773771,0.69037646,0.7070747,0.87528855,0.022034485
87.jpg,0.54063636,0.8991421,0.9693319,0.42799526,0.1771386,0.45901883,0.02949846,0.06660167,0.108428694,0.5234594,0.39794937,0.7842752,0.0017444429
88.jpg,0.69472635,0.5624394,0.86925966,0.8887514,0.3133621,0.73839045,0.020151503,0.19684747,0.02549771,0.7395477,0.3631893,0.69964933,0.066174254
89.jpg,0.5270524,0.9490724,0.91312724,0.9408006,0.12955055,0.41144544,0.034332912,0.39098963,0.070817776,0.5501719,0.45434493,0.88359946,0.19848728
90.jpg,0.8174305,0.95638186,0.9709565,0.9335645,0.06317767,0.91292185,0.002113721,0.6254772,0.01700395,0.56186473,0.88956416,0.8660889,0.058237005
91.jpg,0.56468767,0.97834194,0.8060591,0.9622266,0.23122357,0.42421395,0.088600725,0.5078662,0.78946316,0.5355807,0.60903674,0.895177,0.28821427
92.jpg,0.5655661,0.9619407,0.9088392,0.9892039,0.21071889,0.43521687,0.012469855,0.35613215,0.01181552,0.48960814,0.59620243,0.94463456,0.09168583
93.jpg,0.56440705,0.93220866,0.9236814,0.98859406,0.20840397,0.46874928,0.024697758,0.34791282,0.034021873,0.48797503,0.65981716,0.9572377,0.13994586
94.jpg,0.6481236,0.91726583,0.886295,0.8657671,0.1870068,0.9528231,0.015300362,0.5566933,0.07894127,0.569862,0.8528754,0.8331599,0.20719983
95.jpg,0.68016887,0.9374064,0.9161121,0.72488356,0.21036348,0.41677696,0.01585411,0.182596,0.04445606,0.60366374,0.56182486,0.9055712,0.34037
96.jpg,0.5238455,0.9306677,0.9819696,0.9575989,0.40533128,0.33376762,0.006964306,0.604572,0.3413659,0.5663029,0.7168129,0.9077472,0.01664967
97.jpg,0.7287023,0.89018625,0.937001,0.67088753,0.4920127,0.35299858,0.4683304,0.2996467,0.442557,0.50395644,0.5810215,0.97195894,0.0027279786
98.jpg,0.5640148,0.94206274,0.9785472,0.9843465,0.5213781,0.32126343,0.20341717,0.46502048,0.101998486,0.5993003,0.77094287,0.9452916,0.030605301
99.jpg,0.6218997,0.94863796,0.9603527,0.89648485,0.31332457,0.2894217,0.02765408,0.42804334,0.12122173,0.59523684,0.6802853,0.927426,0.07348309
