image,Irregularity,Disorganized,Asymmetry,Chaotic,Randomness,Variability,Multicolored,Heterogeneity,Grainy,Isotropy,Cluttered,Ambiguity,Intricate
32.jpg,0.6483411,0.45757744,0.9032018,0.2774183,0.27542484,0.77481943,0.055612404,0.2066219,0.0058417604,0.6991158,0.61638194,0.8513888,0.029793322
33.jpg,0.6200342,0.7289937,0.9636839,0.26260927,0.2955999,0.6777624,0.14057077,0.4410983,0.001984226,0.6068708,0.873407,0.8474682,0.03790192
34.jpg,0.60642695,0.6608379,0.91148216,0.2974592,0.3692318,0.49631912,0.13987724,0.37846762,0.0073377495,0.59713835,0.93001914,0.6864173,0.07663816
35.jpg,0.6193973,0.8106589,0.918413,0.08831266,0.31108177,0.6694972,0.0301205,0.39814636,0.0051294323,0.67566097,0.8643072,0.7822529,0.06601843
36.jpg,0.53812665,0.57008153,0.89719605,0.11755224,0.20345797,0.7094577,0.091579385,0.40963677,0.003915999,0.63238966,0.8490464,0.873063,0.04322032
37.jpg,0.5079408,0.42115885,0.86825436,0.71443427,0.18015891,0.4715022,0.20055448,0.32323885,0.0015844151,0.537108,0.9615513,0.3514028,0.06740226
38.jpg,0.7052354,0.6609588,0.78645134,0.3866076,0.38939753,0.69731975,0.07649239,0.29577193,0.0049121836,0.6764404,0.64436305,0.88703907,0.16014491
39.jpg,0.5340497,0.31891525,0.8684807,0.35048935,0.26150492,0.64092165,0.2746488,0.35485476,0.006032882,0.5651994,0.84820825,0.7964244,0.017215487
40.jpg,0.49811247,0.2569933,0.9228432,0.29857925,0.4094788,0.69986296,0.25066623,0.1564459,0.0030040345,0.6241282,0.5375402,0.857362,0.03366916
41.jpg,0.6264413,0.43310693,0.8680789,0.5022707,0.33575952,0.5200236,0.2384272,0.22617197,0.0028736047,0.60276467,0.89817274,0.54219514,0.07790795
42.jpg,0.5823196,0.56893486,0.9402258,0.25415665,0.3041424,0.6746775,0.13177401,0.36896327,0.0015794948,0.63276094,0.8467869,0.5399338,0.075226486
43.jpg,0.57464445,0.58006495,0.86459136,0.308687,0.34326154,0.78241026,0.03978176,0.20326424,0.0017412474,0.59610164,0.8143915,0.7880674,0.1578716
44.jpg,0.6694163,0.63322425,0.9710844,0.20028366,0.17255263,0.723058,0.03060298,0.3096317,0.0039437693,0.5720468,0.914982,0.7007801,0.023960752
45.jpg,0.5703409,0.5085851,0.84908205,0.39704242,0.30069524,0.6407452,0.23039564,0.31845182,0.0006527297,0.5006561,0.8358291,0.3707343,0.10556515
46.jpg,0.7364163,0.69825816,0.8807992,0.8048285,0.3984691,0.7259781,0.27847692,0.261768,0.0006305255,0.5165945,0.9211857,0.5176838,0.11325345
47.jpg,0.54811585,0.3017067,0.9181188,0.2037199,0.30691844,0.7664924,0.13921665,0.3228995,0.0044434518,0.6938608,0.8433732,0.7927668,0.029259367
48.jpg,0.54406905,0.6801038,0.9188811,0.88739944,0.46545747,0.25209174,0.8652626,0.26670966,0.0006264079,0.57535154,0.89084566,0.52543515,0.07023008
49.jpg,0.70567983,0.33060035,0.9410126,0.64392495,0.31361538,0.47689033,0.1141505,0.17748876,0.00071614224,0.5244591,0.92273,0.70135105,0.017266534
50.jpg,0.6402058,0.60508734,0.9505061,0.21738392,0.1416639,0.79720753,0.053547706,0.36974433,0.012241235,0.6388507,0.8971781,0.7786542,0.061114572
51.jpg,0.5728878,0.6171891,0.8932281,0.7166906,0.2580133,0.6094647,0.1411705,0.3313648,0.0008250178,0.32548305,0.9492728,0.6758501,0.0550995
52.jpg,0.47238183,0.18852758,0.7740428,0.53354603,0.42286652,0.5741968,0.8044022,0.35305828,0.00044407463,0.72688913,0.8855844,0.4863289,0.14643031
53.jpg,0.53104264,0.7917714,0.93822753,0.60936844,0.24628861,0.6927865,0.042349182,0.229517,0.0022551636,0.49863243,0.91416585,0.5305358,0.097534515
54.jpg,0.66227895,0.6623295,0.931377,0.14096516,0.29506865,0.7749468,0.086173534,0.22529308,0.017127,0.672998,0.91052264,0.81641006,0.10543924
55.jpg,0.6125014,0.3509317,0.9554624,0.4482555,0.19984914,0.6025598,0.08750831,0.23248604,0.0014103304,0.6889902,0.8432999,0.70985895,0.020471336
56.jpg,0.6808048,0.47500813,0.9466051,0.3573616,0.17211667,0.6653757,0.055102978,0.40436408,0.0019676557,0.6889338,0.69740427,0.67155933,0.022686178
57.jpg,0.639489,0.7107089,0.88145757,0.30471227,0.3650826,0.43396276,0.38236034,0.45445704,0.0014996678,0.58932567,0.90179324,0.46389368,0.07968853
58.jpg,0.5998393,0.49872902,0.9388513,0.32633013,0.19087186,0.74488366,0.04847532,0.26266745,0.0044669826,0.6095836,0.9080584,0.90213645,0.09090377
59.jpg,0.49844837,0.2627631,0.9206738,0.22582701,0.12683386,0.6567873,0.046821773,0.41215718,0.0053663263,0.61845106,0.92066956,0.7920497,0.01363504
60.jpg,0.6710581,0.7553477,0.7370857,0.6940859,0.39344898,0.68648684,0.1042851,0.18460496,0.0002461033,0.6127687,0.8948717,0.31656173,0.19424613
61.jpg,0.64672583,0.5696212,0.85584635,0.67582226,0.38717902,0.43037343,0.6670845,0.32582277,0.00042166127,0.50832313,0.91948247,0.5556509,0.052404106
62.jpg,0.59376687,0.4441873,0.9271122,0.109468475,0.17202128,0.77466553,0.027042052,0.44947734,0.0074475054,0.71604085,0.59196836,0.7769442,0.08588035
63.jpg,0.5987075,0.33077303,0.87048084,0.630449,0.29282475,0.45738572,0.30555406,0.30367836,0.0004410555,0.64463526,0.91042346,0.8210776,0.019839237
64.jpg,0.59311014,0.18905336,0.9595444,0.29334062,0.28553772,0.7589805,0.39075664,0.32682803,0.008409856,0.63251626,0.6850674,0.86268675,0.03169741
65.jpg,0.72948045,0.3797842,0.90328705,0.64155155,0.23154142,0.7930871,0.059553724,0.3163379,0.0055954675,0.6567731,0.6145549,0.8713418,0.024621125
66.jpg,0.6350651,0.51975936,0.96319306,0.30720577,0.29496053,0.632835,0.30629885,0.38149902,0.001626752,0.56465447,0.9155766,0.7252762,0.04576578
67.jpg,0.6404501,0.47783443,0.920929,0.4752355,0.13127118,0.76731986,0.05765265,0.37535447,0.0051010377,0.5742966,0.8016007,0.9531932,0.091042176
68.jpg,0.7190316,0.7172637,0.94993055,0.21066019,0.25159708,0.71445996,0.051365048,0.3184034,0.0038476728,0.65427196,0.89449716,0.89962083,0.04344381
69.jpg,0.58637273,0.73045117,0.89207524,0.52100706,0.44363976,0.5089791,0.24155962,0.31272966,0.0027216766,0.56398267,0.9514151,0.6231409,0.0490109
70.jpg,0.63414425,0.46563756,0.8079019,0.74743813,0.20960332,0.6924054,0.45825896,0.16124785,0.00051102403,0.6188088,0.95698535,0.48187122,0.05499988
71.jpg,0.5624837,0.37986305,0.90772027,0.18817359,0.23339583,0.5741996,0.34605125,0.2439095,0.0006823217,0.6358505,0.9158723,0.6507634,0.041978206
72.jpg,0.6369406,0.57250804,0.8850857,0.20714815,0.1845929,0.7110468,0.13213448,0.2626946,0.00041204324,0.6246491,0.96576226,0.46778098,0.13575175
73.jpg,0.6050518,0.5556622,0.6574001,0.62463886,0.15240307,0.7304848,0.55397475,0.32995865,0.0010497216,0.5589264,0.97124946,0.29169145,0.14397693
74.jpg,0.7264394,0.8300846,0.9582286,0.3194742,0.35860088,0.71234125,0.043744925,0.39248008,0.029740905,0.5599622,0.91759974,0.6074453,0.100433506
75.jpg,0.6405847,0.6691115,0.77276975,0.3059097,0.4029782,0.6345148,0.071792655,0.17190383,0.014530341,0.638808,0.93211067,0.8451081,0.35337588
76.jpg,0.5457217,0.46570733,0.8404303,0.36520705,0.30182326,0.52916884,0.1314614,0.18514274,0.00043285525,0.6131976,0.95628613,0.6762446,0.029304663
77.jpg,0.66824526,0.41837454,0.9437973,0.24356477,0.19553033,0.7492431,0.034383915,0.32161063,0.0012390115,0.6247629,0.8676023,0.8696975,0.02396943
78.jpg,0.6320424,0.32030907,0.92897713,0.26163813,0.2661695,0.72997624,0.068815395,0.2185182,0.002385696,0.6989977,0.91015655,0.8441315,0.012994631
79.jpg,0.6407219,0.4750086,0.9565706,0.091647476,0.1990053,0.7421935,0.039222904,0.35854647,0.002719367,0.64810425,0.67197424,0.85234284,0.026552133
80.jpg,0.61104614,0.6119836,0.9030729,0.5574981,0.36478242,0.575519,0.19148457,0.23728463,0.0013923944,0.5761773,0.9733332,0.47253183,0.037574064
81.jpg,0.53395045,0.44103906,0.94286555,0.54267824,0.3448736,0.54696906,0.14249223,0.26534286,0.0019251589,0.6179466,0.85556704,0.613128,0.027679607
82.jpg,0.7212611,0.4310188,0.91042674,0.3251151,0.20449637,0.66191477,0.052824948,0.27934676,0.013689311,0.5634078,0.8866062,0.9172417,0.049135514
83.jpg,0.6009488,0.5004957,0.8459247,0.34278226,0.3809683,0.5877233,0.13193558,0.24123724,0.0010693993,0.59101874,0.9236313,0.52597994,0.053368144
84.jpg,0.58028096,0.50750536,0.92823774,0.582466,0.16425982,0.67036915,0.15297343,0.31882867,0.00081433984,0.60852844,0.9384736,0.39919254,0.04032311
85.jpg,0.7120473,0.6722945,0.9189885,0.28872594,0.31562513,0.61728466,0.043880127,0.5536229,0.001420819,0.6621804,0.4270504,0.7294208,0.08626828
86.jpg,0.5727253,0.5003023,0.8127505,0.5250307,0.20003952,0.71810955,0.12661539,0.22928217,0.0020160307,0.47198278,0.94157547,0.46070307,0.30694824
87.jpg,0.71577144,0.40488127,0.87209857,0.3367586,0.25324932,0.69249153,0.11729628,0.22940823,0.0023089952,0.6559129,0.6570669,0.8890442,0.02052223
88.jpg,0.7279958,0.4877306,0.9245426,0.31073257,0.28853974,0.76288444,0.07096822,0.3066787,0.0005868384,0.6666324,0.72488093,0.79153746,0.013782682
89.jpg,0.70349914,0.6569665,0.85785675,0.28987163,0.24064057,0.6475492,0.06711585,0.17802052,0.00072217337,0.5350733,0.9060723,0.6984281,0.13032962
90.jpg,0.6243512,0.7040085,0.8277889,0.49188328,0.13224958,0.6830967,0.2056582,0.44649804,0.016059041,0.62162817,0.91992766,0.3118788,0.02644777
91.jpg,0.59439695,0.32526517,0.88195044,0.2693502,0.32405114,0.68107873,0.26445577,0.19282344,0.00035720345,0.5796909,0.88561267,0.708294,0.032559358
92.jpg,0.614738,0.54846823,0.89854443,0.21033199,0.26014194,0.60242957,0.09960056,0.20182614,0.0014280064,0.648732,0.84507066,0.5973221,0.03464722
93.jpg,0.6404688,0.3617009,0.9292891,0.69319195,0.23213467,0.56190395,0.13582818,0.31653017,0.00036027582,0.5855127,0.97934866,0.71944565,0.052932315
94.jpg,0.62744397,0.34580716,0.9127105,0.3777673,0.21527727,0.700454,0.07878831,0.2984738,0.003339574,0.6723733,0.66058135,0.9404697,0.04844516
95.jpg,0.68280613,0.5956416,0.86478543,0.29433182,0.3267217,0.6769274,0.11830032,0.43187338,0.0015508241,0.63459945,0.9204154,0.615989,0.07667327
96.jpg,0.6330313,0.2994344,0.87082785,0.75503194,0.2760703,0.62642664,0.10212075,0.20256054,0.0013466984,0.6466485,0.9387379,0.6982553,0.061334755
97.jpg,0.650197,0.5654061,0.8293587,0.52385044,0.2706472,0.6123631,0.1015314,0.22226824,0.0005594254,0.57058954,0.9676458,0.2055772,0.089984074
98.jpg,0.5602003,0.36267024,0.8823226,0.45545524,0.258406,0.61056525,0.10555301,0.35014814,0.00071536505,0.66690433,0.9437102,0.7207508,0.032471187
99.jpg,0.66077715,0.43262678,0.871497,0.29517257,0.15958913,0.706938,0.29045406,0.30003628,0.0011684648,0.66531014,0.5820735,0.6863817,0.026299957
