image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
10.jpg,8.948151,-0.45776564,7.3175907,12.329968,5.1849203,0.032177474,19.700466,20.979128,3.064213,14.400398,0.410622,9.036866,17.687698,14.991929,6.71141,5.2545166,1.9501041,5.0154433,37.283176,-5.6626277,6.5173454,3.3992703,-2.2300196,2.179148,11.747913,5.451328,7.965869,6.8110046,1.4547054,-1.7889606,1.9858241,7.8546777,1.6808734,2.8746576,-0.4133456,5.4007306,2.7242594,-0.08833487,14.448865,1.7239336,3.7088459,5.19407,2.9303231,-2.252742,2.788634,1.4454668,8.004456,1.0240481,9.76002,5.362647,4.680524,8.670059,6.058183,-1.1056358,12.346201,7.606126,1.441747,-0.48860833,3.3761284,6.238017,3.57753,3.7466667,2.2881708,1.211672,5.609589,2.1577659
11.jpg,15.77512,3.805699,9.766732,2.3429918,7.773047,25.787237,19.276535,12.153634,7.273898,36.90287,7.9716964,11.445221,13.276033,2.851085,10.401661,9.348613,1.938646,1.0193453,13.412905,18.34879,12.781702,7.09288,4.800842,2.6580212,4.431278,8.048356,6.71774,-0.8847639,2.9055889,0.2552116,8.550577,8.820825,7.990648,4.9520707,4.6626034,0.29053354,-0.0952445,5.5815005,4.8500257,-1.1349069,12.059234,5.2495937,1.8761568,3.006504,2.7046745,5.055394,15.828793,5.238631,10.0898485,2.0588183,-0.35197592,9.603318,1.0382268,6.5296216,3.8588092,8.514476,1.8607066,1.9538932,1.195498,1.5085567,0.78888375,1.6603873,0.09297524,-5.822486,0.9876298,-1.472036
12.jpg,8.668764,-0.16051336,47.99751,22.569399,6.189899,2.3965788,13.090025,11.448546,23.483862,2.6696336,2.511002,18.553375,3.1569571,-1.0965025,12.687828,9.817105,2.5468621,3.7574277,4.135661,-2.882459,4.354725,3.8127534,-6.0371037,5.07111,9.545086,8.278458,6.5758557,7.2126403,-3.7473392,6.492424,1.3448642,8.468609,9.354721,5.5334616,0.60853535,-2.5631182,0.036057364,7.6082306,28.436193,15.583854,6.0457754,-2.0291622,4.270859,-0.016688695,1.2888736,2.244527,6.496428,9.9609375,4.4824324,1.8139942,7.9120965,11.641594,4.392514,-0.85316646,6.9480577,4.413025,6.996532,0.4092927,-0.6956751,7.936144,1.4075065,7.6915445,1.7455231,1.4907582,-6.157304,1.0553201
13.jpg,5.5610614,1.1829823,27.153772,7.7204304,0.31843624,11.513847,20.361536,8.447217,38.190388,6.8612723,12.557961,8.559148,0.96672726,2.141735,20.947397,3.949617,2.875755,-2.2299619,1.6152117,-2.5935962,5.551148,2.3385236,-8.123779,12.481653,0.9847697,1.8496308,2.065105,5.7969,8.071292,13.182274,-0.6223876,10.29391,5.758921,4.819176,4.976243,4.146877,-6.017141,6.8121595,4.9012394,-1.360819,-0.58079094,3.8611703,1.2731718,2.3934252,-0.31622425,-0.014538271,0.6435574,-2.5326493,5.20178,0.8644716,12.524502,11.151845,0.10312628,3.363133,10.44897,6.9571123,3.28201,4.8361564,3.9053879,0.45713195,1.5791728,0.22001994,8.214706,3.1526453,5.42698,-2.7208068
14.jpg,17.436113,13.076715,13.532509,0.90260005,8.050791,9.8581915,29.068703,23.263733,10.531906,12.694573,-2.2045553,5.820596,23.682243,-1.1655065,17.051634,-0.4351508,2.6002822,3.3527434,12.870157,4.0532007,14.375342,10.207708,3.6632073,4.5913177,8.424364,7.573156,8.540615,3.7933867,-0.24671349,-1.2607436,0.73719275,-2.1488073,3.9213755,1.9075699,1.0809726,-2.7298794,-2.5845983,-0.39175087,14.192321,2.4770439,0.47083375,9.2145195,5.169632,1.4932781,4.509367,-4.2795906,16.20082,7.7178545,7.03567,4.5384126,5.027247,19.948982,3.8206637,3.8072135,12.891232,3.2745898,0.942743,0.65212643,2.3851435,1.505691,0.6597709,7.079208,2.6263845,-3.105719,-1.6259723,-1.7975576
15.jpg,18.948927,9.346946,13.530119,0.10364838,14.301135,4.7926884,17.690897,17.497854,7.120993,23.045856,-0.776428,4.7439723,28.788399,4.1865387,22.840452,2.873332,-1.9169304,3.7563157,3.5430856,5.529171,10.041458,3.237297,1.975552,2.172229,6.4122214,0.44886675,4.3609047,8.760918,-5.546477,-2.675205,3.004376,3.136837,5.1604795,4.8205824,0.5567428,-0.38050535,-0.9920168,-1.2321812,2.8187764,-2.7131114,-4.582176,9.787255,2.6454253,0.25779167,5.442896,-1.1681767,11.423211,5.2033095,7.3083596,1.9415051,7.3906617,15.602515,3.5801501,-0.41752857,18.646822,2.0431564,1.8942153,0.88493216,4.331666,2.0057087,0.9663107,5.451602,5.2648797,-3.1356254,-0.6956271,0.33463073
16.jpg,5.7147417,5.932878,12.764743,5.284401,25.659782,3.485691,14.643279,14.501113,3.4878983,19.705006,-2.0723784,6.987018,37.7677,7.496585,11.684202,10.118677,-0.69677055,6.1951184,18.464622,2.641661,9.223807,3.5980508,-6.9127164,3.1815567,14.995705,-2.0972548,6.6332684,5.129736,-2.416382,-2.5405943,2.278203,5.2117944,-2.5988455,6.8877735,0.33956608,-1.904792,-3.9625497,-2.227638,8.45136,1.1685718,1.9713339,4.103379,10.527276,2.9749806,7.310691,1.8975189,7.7306733,4.745959,4.668877,3.6057613,2.6439004,11.331759,2.5358102,-0.13463572,13.89159,4.8616977,-0.040160026,3.2774477,5.9402337,4.341524,0.3036291,9.036623,1.055436,-1.7024394,-1.3560028,2.983208
17.jpg,9.825078,6.31723,6.0404353,1.6141247,11.681014,-0.3983544,16.04911,16.484934,-2.5436654,5.787129,11.730629,32.20747,8.495967,28.241814,19.432875,2.7452374,-4.8444414,3.7901595,4.076217,7.268708,2.5110455,3.6462176,8.346096,5.490023,5.2720747,2.7611642,2.665144,-0.19202916,1.7063701,-2.2466154,11.679001,9.303333,8.313183,8.236996,6.1055613,7.0066743,4.790673,2.1986656,7.98007,1.7618399,7.531713,-2.2080183,4.5596237,3.2740786,1.5132434,-1.526975,9.312471,-4.8729653,5.437002,3.6594648,1.022479,6.782386,5.172816,-3.7996254,1.4163754,9.035034,1.5063633,-1.5359541,1.478534,6.2071843,4.35809,-1.9916723,5.101365,-2.2356243,1.2527844,4.1443567
18.jpg,16.083885,4.0839186,11.072686,9.660819,5.1766076,2.9128335,12.986496,21.096193,8.779779,9.474304,14.605702,26.269526,5.01257,6.6729794,17.39448,7.2793813,-0.34213504,4.117481,3.7506044,4.416447,6.1967254,7.2964864,2.255804,13.587795,5.340138,3.7416518,7.5798087,3.2786868,3.0604682,2.9099166,8.148232,9.25228,7.135231,5.458519,8.232178,5.907889,0.7452721,9.711747,7.9417787,-3.2740653,9.107981,-0.4478761,-1.4015785,0.9831846,3.784234,3.2517626,7.877228,2.6414537,9.488587,3.2339108,2.6730604,9.729631,4.0075536,-0.9039475,3.759984,6.3276334,2.3449621,0.55812067,7.3108716,8.175674,2.759539,3.5281525,1.2019464,-4.812715,4.822184,3.5293574
19.jpg,12.979822,1.1013161,4.587708,27.95388,2.2433612,-0.057500973,21.607141,11.8141,30.755096,-1.2956697,6.949189,29.90017,2.1062548,20.789669,10.23591,7.9572787,-2.7727008,9.793873,12.850668,0.51356524,1.2518419,2.6388233,-2.846625,6.8150997,8.818675,-2.5244994,6.954751,7.817434,10.228542,4.529627,5.338979,14.747271,13.37195,5.884504,1.1223032,0.5594622,-2.301152,2.7542593,16.193386,4.731651,8.971713,-3.1407735,-1.0845137,3.2253437,-0.6870646,-2.4420116,4.66606,12.7330065,3.6254234,2.872035,3.1231089,7.6069736,4.4739923,0.24643597,3.802418,2.3785744,0.85333896,1.2649364,-1.1235589,4.44078,2.415456,3.3866785,0.30998084,-3.6544123,-2.4170136,-1.0820416
20.jpg,-10.380735,19.06664,30.96848,9.432399,18.00198,-2.0862541,24.475483,6.073525,31.83359,4.326227,2.5742,9.459847,7.7430234,5.576588,7.0796223,0.9508638,-5.329424,5.926254,13.25096,-2.5738592,5.063907,1.2950692,-2.7890325,-0.805318,2.4296339,1.2001531,-3.1182294,8.848321,13.210861,12.422859,-1.1979367,5.982777,4.303417,4.7583833,2.6808853,0.3904381,-0.48545226,6.480939,6.097501,1.8359393,2.9016213,5.750781,1.9323789,4.420756,-0.7928915,-2.6125748,4.3096848,-0.6513218,4.0885196,0.048208192,7.1604195,9.127997,-1.7203478,5.2389674,10.2544,5.343975,2.0015233,1.4866384,-0.27296272,4.211178,2.109398,2.140132,2.646358,-4.936086,2.3154123,-1.7690277
21.jpg,-3.284768,5.622646,14.402946,13.82566,6.3953624,4.9098525,41.755478,14.4110155,26.174788,11.889082,11.897097,18.269419,14.388954,9.304946,16.214937,12.135343,1.2683839,3.5101776,3.457591,3.8167481,1.0260942,-3.227149,1.7909385,7.2044454,8.355954,7.2094865,0.12171101,8.094156,3.9543538,3.05052,4.7747545,8.931305,-1.4442239,-0.8286244,1.7121732,6.327308,-4.543946,9.780328,8.373941,-6.462781,3.4133155,2.6293178,1.3281088,-2.486331,3.4850764,5.1760263,8.222451,3.885917,6.244123,3.6902368,8.090262,13.796793,0.15762663,3.2954667,14.153028,9.581618,6.1386013,1.4796319,3.3779397,-2.2657008,2.8233993,4.1550694,7.5977182,1.9577734,4.0853095,1.1639601
22.jpg,14.604873,-0.908795,8.583128,1.7470725,15.005051,0.12356103,15.702198,20.850723,0.97047156,8.160091,2.085254,20.099962,23.053553,1.6547866,14.094058,3.5090837,-1.7176528,3.6717727,14.390773,7.030718,12.984866,8.056588,4.2028613,-1.475914,12.294533,0.36587453,-2.758178,3.6232033,-2.2923665,-5.344254,4.1143723,7.2408915,8.74921,7.447935,7.871236,0.83292294,-0.25010455,-3.0423288,5.720169,3.3931978,5.457507,2.5839026,3.235719,2.4719813,2.6324646,-5.716938,14.94929,2.9076786,13.196151,3.0571043,-2.7418835,9.2303,6.279455,1.3924706,8.091652,6.319151,-1.0652398,-1.7818913,2.034385,6.7389145,2.6538346,4.4294868,-0.22193389,-9.604532,-3.4205992,2.962897
23.jpg,12.314248,4.16478,1.4929792,9.469237,5.481531,5.85435,30.976164,16.910965,17.82932,16.006666,1.5193219,19.962523,3.107274,-4.62787,13.89837,9.738768,6.1294208,-5.021237,6.853704,14.660232,10.833275,-1.2230817,14.0344515,4.6078134,11.398372,21.177439,4.9403644,1.7344359,-4.402972,-0.65683496,2.3792021,7.2009892,6.507921,5.6853476,1.7855458,2.5899408,-4.1399546,1.735581,6.525816,3.5871148,0.185405,3.4487891,8.923886,-1.0353853,6.3190446,3.6171901,8.272737,8.54466,5.9503174,5.8964124,0.6641197,14.557123,6.044589,2.5794518,8.399913,1.5097147,-0.99529326,-0.14827968,6.1597457,0.29868293,0.95237225,2.4972012,1.1424279,-6.490933,-1.9268103,2.2577956
24.jpg,15.148473,9.258741,25.387531,13.521661,-2.8435197,3.9575896,37.965305,8.253166,37.256355,7.526432,8.276845,12.2724695,-4.3570075,13.239964,4.348391,1.146455,1.4909074,13.261848,8.587104,-0.9186279,-3.5592709,6.6604385,0.20635253,5.176252,4.013472,-3.2086656,7.792445,10.506558,9.409735,6.689114,-2.642648,8.024015,0.2718446,-2.356917,0.2809666,5.873073,-0.33553448,7.806194,-1.2535785,-0.92445016,2.466333,0.2514632,-1.3281571,4.048053,1.8488109,3.9475174,2.9235814,2.5614471,-1.2034026,1.1922834,5.2640543,11.284839,-2.9498982,2.041147,9.458482,3.183217,1.1038607,2.7736883,3.622655,-1.9420145,1.1584449,-2.196867,1.0928336,4.2910223,1.2322074,1.0550181
25.jpg,8.950225,10.090706,4.680081,12.777683,4.3940535,4.3600187,33.654045,12.879589,5.3386345,8.151479,3.1834111,32.332653,16.593792,12.186541,19.994919,5.7574415,-2.6705856,2.6329927,5.7772164,7.8080564,8.713248,7.4448376,5.144663,8.818465,8.843686,1.4942665,2.4316912,3.287271,2.0643988,-3.115341,4.598381,5.507397,6.453903,8.237171,0.566563,2.227592,-0.29802945,2.67495,8.751622,-3.2523751,6.2605424,8.759899,3.153231,-0.5412618,6.204798,1.1346334,14.65551,4.9303875,9.7980175,5.2354765,3.7920053,19.732445,6.931366,6.3366184,7.294721,6.0969872,-1.5159124,-1.5310504,7.593375,6.9782996,7.456523,5.375724,1.7708223,1.1332217,1.9266446,3.2416801
26.jpg,9.360864,4.4537005,13.44743,3.0406966,26.004583,6.3344703,18.353569,15.13345,2.588055,20.460629,-0.99611914,19.20014,28.824291,-0.5134445,15.976198,1.6214358,-4.3021393,-0.83741677,0.6641964,5.213586,10.859137,-1.9788148,8.441669,7.21317,8.922214,-0.25783813,0.17444508,1.4953774,1.1365936,-2.0802948,5.197429,5.975228,2.5553987,7.2339683,5.020284,2.5900369,0.14271182,0.032214493,0.46239254,-4.1648054,0.628854,6.4977183,5.307397,0.08246922,3.0603592,-5.1569586,11.516388,0.049512833,17.702324,3.6980488,0.89766645,9.393097,0.81259406,2.2824554,5.7720866,5.9750338,-2.1132066,0.41011348,8.499381,6.516088,2.496555,1.772478,3.4986637,-6.791723,0.6981631,3.5759878
27.jpg,16.656143,5.5276766,-0.27156317,4.3451877,-2.3394897,-1.0138911,34.8615,11.330232,5.560348,6.114225,2.0378487,31.29415,15.252163,20.095917,14.8379545,2.0072546,-1.6136839,4.8050876,3.2323234,5.145437,5.80204,3.625137,2.8091595,9.774233,11.706566,1.6554296,2.9108953,2.003672,3.4709222,-5.581341,5.554594,9.595708,1.5043725,3.9750164,-1.2906207,4.012944,-3.0851905,0.27750954,8.329718,0.39697742,6.1395707,5.7549186,-1.687894,1.2210546,4.32763,0.39137352,11.772295,1.3053257,4.934075,1.2503605,2.2936103,19.205524,4.855509,4.482641,4.717853,5.2094536,-2.6614542,-2.1800842,7.3045926,1.0893675,3.4431462,1.1945221,2.146575,0.27175498,-0.5304986,0.22676024
28.jpg,11.848648,3.4441028,20.05243,12.334205,7.105838,6.6015663,24.06952,4.9846478,32.293285,8.146078,1.8940492,26.463112,6.738141,3.7566462,12.421467,2.1080217,-2.1217864,3.5046122,-0.30919132,-1.0765626,0.92563534,-2.8468149,0.9583042,9.922169,7.778705,0.76348895,4.317888,11.723426,8.528778,4.0425167,0.39956087,6.43958,0.21678582,0.55406636,1.7669986,3.5968835,-4.053807,8.740372,2.3388503,-1.029788,5.6917496,-0.76397055,0.62119013,1.5772272,-1.483339,-4.3256483,6.2496586,-2.1994925,7.818492,1.081326,6.93988,12.9576845,-0.5512583,17.646309,6.361612,7.9660974,4.102856,-1.2141771,3.4026601,3.9550796,4.469299,2.4298427,1.1510705,-0.6730389,1.9977427,-0.99947166
29.jpg,22.059475,3.749385,-0.8908366,15.12356,8.621422,16.681238,24.988058,13.608209,4.4553146,12.092091,1.7793695,10.612632,24.256355,7.1136656,7.1168876,5.6548414,1.0556685,0.01505455,17.33102,3.1665604,7.298736,14.034678,7.847391,5.235591,5.4834576,2.0300825,6.3410015,13.779299,1.4905127,-8.112433,-4.6848545,4.0906744,2.1480887,8.0618725,4.375813,-1.607032,-1.6488528,1.5277665,6.4855947,3.123722,3.5295074,8.303574,5.177825,3.5521402,4.483791,-1.405379,12.387051,5.7118974,9.940091,5.028932,2.2955894,11.386127,3.371612,5.2228794,12.414483,0.95233935,1.1811461,4.5943456,3.8362253,6.8576374,5.6862907,26.251415,1.4191784,2.0641925,-5.465062,9.732459
30.jpg,0.5417857,26.835478,18.131006,6.370841,16.04282,7.3518844,32.559517,0.7477605,20.267784,4.40666,1.6836323,11.761007,4.5007935,3.6541688,14.054283,0.95759064,-3.2206635,25.352283,7.811336,-2.0374043,2.96196,7.342871,-3.8681111,-0.107416466,8.128861,1.5337168,7.326412,7.396263,3.9661336,1.5834734,0.9203569,5.5475755,5.003642,4.4217477,1.3823373,-4.8784666,-3.8482838,4.550407,4.9461637,3.8015485,-0.70445764,-4.9908066,-4.123047,0.43836236,-1.4919158,-2.161447,2.9933214,1.8590709,3.6295257,0.57517177,3.8253896,10.484441,-2.1376112,4.980633,1.4417475,-2.1567867,1.3873498,5.115475,-3.708695,6.036292,-4.006464,-4.578964,0.19186334,-0.98720354,2.7962697,-1.3606919
31.jpg,16.578625,12.486728,-7.824009,11.694633,1.0918696,5.1892543,30.38367,10.029565,4.2776556,13.304784,13.859531,20.06561,2.74719,-2.3982444,25.629372,19.080576,1.7524904,16.235416,1.8921431,18.704523,6.8571672,5.423384,21.490738,4.200957,8.348123,15.792005,5.372755,-0.06639529,5.0744014,-1.067954,10.89019,11.383454,2.844197,2.218823,6.5671296,-0.28550798,-0.16194266,0.8124372,2.899396,-1.6174536,6.2275314,-1.6493641,3.7100475,2.2360091,-1.3770124,7.9803915,5.910691,-0.864274,5.9930954,6.15008,3.3152661,4.2901154,3.5069487,0.649154,2.226026,6.0653734,3.3089387,1.3859445,0.5279476,-0.72344893,2.813046,1.6682141,8.705751,-0.2552886,18.26891,0.08136905
32.jpg,-0.1569883,-5.8575926,35.183273,8.903349,29.090988,5.626153,25.639307,8.137509,23.860756,14.569345,0.8747503,13.865187,29.545986,4.734829,5.35467,5.197073,-4.5779934,2.0272079,-1.2810019,-1.2616745,3.0428984,2.2588305,0.4947939,-0.06870338,10.656083,4.264924,4.8527493,6.3392015,13.356255,0.43228734,1.8571761,9.013842,3.3313909,3.1976163,-0.6670991,-0.76684785,-1.5021336,10.520287,5.964588,-0.278925,3.0268996,-2.6550136,9.957335,-1.1625524,-3.7846391,0.6560175,6.878902,1.4672835,9.135732,0.6052677,3.860556,6.2362933,-2.8385413,4.511213,5.965717,6.4804397,1.1181791,2.6328201,-1.1742061,3.2522223,1.1309267,3.8415432,2.9528341,-0.7900028,1.228502,3.385751
33.jpg,33.36631,6.42433,-1.8877918,15.692584,0.85117185,18.78614,28.835058,18.770918,1.1667373,13.969146,3.0784192,24.91216,6.7482176,14.211084,17.745409,3.111347,1.299315,8.021354,4.386438,1.5139382,1.0351454,1.60466,-2.6571302,15.537828,7.411374,2.5191574,2.4747276,14.184245,2.4057937,-2.7213278,2.6563292,3.9238236,7.724221,1.8998163,2.5099964,2.338093,-5.266161,8.38056,8.563367,8.008644,-0.7298581,3.3645933,-1.7480907,3.4119635,5.7528043,-1.9598567,9.065536,1.532488,17.48367,5.9135756,3.344073,18.043087,1.5041094,6.7308145,8.702668,-1.4102231,-0.5546148,4.2805376,4.7786765,4.083085,7.8224874,-0.16843945,2.5044923,-0.7828128,-4.1168942,-3.2197819
34.jpg,6.9338875,5.1213355,19.15334,6.25581,4.972709,6.1755404,16.857637,23.864534,6.153729,9.917244,-0.82952,10.524308,19.000055,5.543131,21.208426,6.72205,-1.9429972,10.658115,12.79405,4.49547,15.862205,0.7273639,6.1040254,-1.5510668,9.983161,6.485286,-7.051643,1.3968885,-0.4534141,5.343727,7.9603047,5.2148476,7.1434355,10.978454,5.179514,-8.421416,9.751199,5.3125944,2.8237689,7.358209,5.779296,7.889677,-1.707951,9.439874,7.37834,1.3578115,5.00209,7.061496,3.7011662,-2.3420448,0.4912002,1.803926,4.837163,0.08420874,7.835605,5.749862,0.49558616,5.070229,2.8778884,2.0948358,0.34128296,2.3167324,4.578529,-4.1906743,-1.3241053,8.34767
