image,Irregularity,Disorganized,Asymmetry,Chaotic,Randomness,Variability,Multicolored,Heterogeneity,Grainy,Isotropy,Cluttered,Ambiguity,Intricate
11.jpg,0.5098816,0.54852945,0.8936946,0.19180444,0.114807114,0.7295036,0.059675243,0.33605394,0.0014702254,0.47136965,0.5071485,0.20639747,0.27784902
12.jpg,0.5859866,0.8812497,0.90339434,0.23513825,0.12239399,0.9884122,0.07513543,0.262196,0.00030400173,0.7342526,0.4196296,0.17860809,0.3331531
13.jpg,0.4615853,0.8608864,0.36521387,0.39835775,0.087519735,0.7003797,0.01506149,0.3769734,0.013244156,0.4416133,0.68850297,0.6871767,0.03212122
14.jpg,0.49215093,0.90302163,0.8283214,0.28744677,0.098814614,0.5933049,0.03198715,0.40318057,0.0049500265,0.3934253,0.2533505,0.37054345,0.72628516
15.jpg,0.6619361,0.74144363,0.9583309,0.47957748,0.14952178,0.941327,0.011854344,0.0811628,0.003044891,0.43535686,0.2394459,0.11746117,0.18406424
16.jpg,0.4970267,0.9693164,0.29243702,0.17191306,0.56587934,0.3770894,0.1125816,0.47589934,0.0078485785,0.71940905,0.919161,0.35831466,0.13232687
17.jpg,0.55917275,0.7409809,0.5107298,0.37308007,0.31025767,0.50587726,0.014227207,0.3400198,0.0070042466,0.6216988,0.5934319,0.5787342,0.021456955
18.jpg,0.4623168,0.77395344,0.91908103,0.10487421,0.27058882,0.83136004,0.10178292,0.21659578,0.00019760983,0.18198444,0.26818106,0.23812741,0.025955196
19.jpg,0.6091841,0.59331226,0.2559809,0.97624403,0.44308263,0.79540294,0.20725867,0.30728737,0.0037840446,0.50212336,0.30124488,0.12624191,0.12162028
20.jpg,0.2494933,0.907049,0.27437636,0.97805756,0.03790978,0.801498,0.02395344,0.2051231,0.005835032,0.58370674,0.17497744,0.1473497,0.118774734
21.jpg,0.86951816,0.92887133,0.33148482,0.9714333,0.5222027,0.5721203,0.09640381,0.1087492,0.00058428705,0.9760134,0.10423825,0.90318763,0.09973611
22.jpg,0.32797283,0.8752298,0.8707126,0.7678981,0.17761354,0.5590942,0.012335893,0.20780313,0.22087732,0.65761423,0.24049142,0.6163357,0.012181974
23.jpg,0.52446914,0.8689645,0.4245357,0.68705904,0.34817356,0.6412649,0.081327245,0.306329,3.0754356e-05,0.92697525,0.0149864685,0.42617583,0.54169273
24.jpg,0.4279763,0.800728,0.7065924,0.5859792,0.8063137,0.5383192,0.5650515,0.10050151,0.00032888795,0.93500483,0.0338635,0.24995467,0.9284309
25.jpg,0.4283478,0.46321213,0.6000686,0.3162016,0.790174,0.18831699,0.68207055,0.110574186,0.011800987,0.7991117,0.33858225,0.92816895,0.31507188
26.jpg,0.37118763,0.59001905,0.5030388,0.17892942,0.23321193,0.42143205,0.03819295,0.2699811,0.0002598072,0.7329554,0.047472946,0.76824576,0.16352539
27.jpg,0.6553246,0.34746817,0.49272516,0.8731403,0.4103466,0.88507605,0.026960196,0.16242713,0.0006947858,0.3921447,0.5393903,0.34551165,0.0193715
28.jpg,0.7726111,0.4176115,0.9823821,0.7051589,0.11728668,0.9113518,0.0708923,0.5114685,0.03962853,0.967698,0.020661209,0.62763226,0.8583287
29.jpg,0.57665443,0.93091464,0.93340397,0.639019,0.064452045,0.8705598,0.007191554,0.18165642,0.06578501,0.42879742,0.6661191,0.43351766,0.06367916
30.jpg,0.5138424,0.87843466,0.9177461,0.4003175,0.04229298,0.84216243,0.0070863487,0.17526262,0.12657353,0.62207913,0.3335946,0.37211207,0.05166621
31.jpg,0.5626452,0.87850034,0.94863635,0.6892603,0.10280844,0.47542694,0.28663838,0.27353346,0.0018495913,0.6185883,0.741006,0.690704,0.5180745
32.jpg,0.5989313,0.8222612,0.6512655,0.7450627,0.37261224,0.7272544,0.58871365,0.42209515,0.017901383,0.9173769,0.53169787,0.7329709,0.82574385
33.jpg,0.28331807,0.33119053,0.024850255,0.769911,0.3354229,0.802189,0.5882991,0.20218538,0.008764825,0.9286383,0.5133411,0.07374277,0.39454967
34.jpg,0.54018515,0.49937892,0.8900736,0.23027222,0.34980902,0.88722336,0.43455175,0.034243986,0.10398553,0.8121675,0.5900103,0.15467504,0.016511383
35.jpg,0.38450423,0.70782226,0.9063795,0.34942907,0.12392168,0.95201653,0.68528837,0.12547252,0.0014099652,0.88615835,0.057453603,0.5772275,0.21653818
36.jpg,0.44480312,0.41256416,0.96471876,0.50008106,0.26282117,0.926918,0.21122085,0.019624723,0.00062239246,0.7711501,0.24849358,0.07843857,0.25408778
37.jpg,0.1625795,0.5367205,0.87431216,0.70250696,0.016525403,0.66790795,0.055566642,0.49226728,0.0013090135,0.520846,0.38600713,0.3545878,0.096178494
38.jpg,0.1587204,0.83005005,0.9376087,0.3140419,0.29589728,0.5362498,0.71239984,0.3176571,0.0027304746,0.6503571,0.3503723,0.8379731,0.009749676
39.jpg,0.16657092,0.8999592,0.91990095,0.5308892,0.04817432,0.57960653,0.11983298,0.3080087,0.0006242894,0.76104474,0.62946594,0.6957242,0.15227628
40.jpg,0.35135365,0.79520726,0.5487655,0.7588795,0.04780151,0.61824757,0.6434056,0.3746707,0.00010702015,0.8641502,0.07962234,0.50864136,0.7352148
41.jpg,0.2710896,0.49854255,0.7306324,0.7060747,0.113012046,0.32912508,0.16239016,0.14101298,0.0025727649,0.86981815,0.24681795,0.37863252,0.5270795
42.jpg,0.31752548,0.4529641,0.85872775,0.18485026,0.090762325,0.6752836,0.28190613,0.3324954,0.0057774815,0.80617654,0.14651878,0.7516895,0.18731119
43.jpg,0.46731183,0.64410204,0.9072987,0.48203695,0.20218432,0.7667033,0.007097638,0.15111452,0.00074169395,0.50531363,0.21975747,0.8731837,0.557599
44.jpg,0.69903916,0.8446678,0.98115253,0.2974801,0.27043733,0.9092265,0.025524927,0.069042824,0.0011132662,0.72842073,0.26494208,0.5384427,0.056261104
45.jpg,0.32347423,0.8939851,0.9470281,0.010145303,0.051446103,0.5706155,0.061823364,0.14506865,0.00029491886,0.8129311,0.49442336,0.13181701,0.75974256
46.jpg,0.63350767,0.92170584,0.88053125,0.3095522,0.047492396,0.727508,0.003361888,0.23306276,0.32536942,0.5222431,0.9101593,0.62062967,0.00967312
47.jpg,0.48331356,0.83751565,0.89764804,0.9006162,0.14575872,0.6474409,0.051110297,0.06847299,0.0015069398,0.91638047,0.15028724,0.8545285,0.2220321
48.jpg,0.37913075,0.5100575,0.9489122,0.5140738,0.8199753,0.31503606,0.14858522,0.08634138,0.01253218,0.86654377,0.73223597,0.7193048,0.06788556
49.jpg,0.58047837,0.6306232,0.97629684,0.15044655,0.11831514,0.86871064,0.008330844,0.3351732,0.0003142228,0.65652794,0.22864072,0.8432849,0.02538596
50.jpg,0.568643,0.88950324,0.9303411,0.08213682,0.14072141,0.6771877,0.08159577,0.16421938,0.0024764745,0.5965619,0.9269681,0.24296959,0.22665973
51.jpg,0.23980802,0.32982647,0.93019205,0.0054949806,0.2557789,0.8745981,0.055552926,0.37916306,0.014695091,0.6787056,0.12510107,0.5528535,0.039213706
52.jpg,0.45459202,0.83721834,0.85398185,0.334447,0.03227224,0.49418643,0.0162278,0.17731188,0.0037800276,0.6130083,0.65031135,0.57986677,0.017603384
53.jpg,0.5524176,0.9100412,0.6368782,0.70484287,0.17046025,0.52607954,0.18386966,0.23272046,0.5620197,0.49416947,0.3514293,0.5010915,0.185815
54.jpg,0.583875,0.92970324,0.91031593,0.060683936,0.23246393,0.9157272,0.08256949,0.24886972,0.00020670451,0.52797705,0.3079396,0.34933823,0.29281014
55.jpg,0.4099288,0.8750332,0.89646804,0.14495713,0.039891195,0.9634747,0.4558323,0.33479565,0.0007468395,0.54412043,0.65808624,0.49589857,0.7546557
56.jpg,0.7122828,0.7480558,0.99125975,0.95978254,0.45264322,0.52630115,0.25883242,0.012772433,0.004194527,0.59382117,0.471439,0.690217,0.10330872
57.jpg,0.48905143,0.73663396,0.75819975,0.2832361,0.021051994,0.8861365,0.055471577,0.35906187,0.00043289442,0.7056256,0.68534595,0.3900923,0.012400217
58.jpg,0.67388475,0.469387,0.83357054,0.60919887,0.13052346,0.6147923,0.09610069,0.19424869,0.0002313072,0.78385437,0.6937213,0.6559637,0.096759535
59.jpg,0.53178096,0.9227235,0.49063304,0.99240184,0.3229967,0.4171987,0.3414639,0.6376154,0.0013041961,0.27268508,0.41529307,0.19880244,0.5496409
60.jpg,0.4074476,0.7735747,0.8476741,0.19533777,0.08048272,0.98563194,0.20557429,0.23206922,0.004566471,0.7843509,0.46466267,0.3278467,0.13312909
61.jpg,0.4181404,0.6511879,0.85723984,0.06965989,0.017019963,0.92090386,0.09148582,0.03895868,0.0006077957,0.84296453,0.5692445,0.15664348,0.25094095
62.jpg,0.86646277,0.33504525,0.8082947,0.87117434,0.5467118,0.67371887,0.12979582,0.10225541,8.814636e-05,0.79556054,0.042059593,0.8763955,0.18853925
63.jpg,0.4039838,0.50229186,0.7513971,0.9075657,0.27047777,0.33847484,0.09455978,0.11014825,0.0026258184,0.79628277,0.44246286,0.7704798,0.12687626
64.jpg,0.38230243,0.8966587,0.9221604,0.4303414,0.105325416,0.5074858,0.28766814,0.29422367,0.00012964109,0.6434273,0.34033036,0.83260435,0.25348616
65.jpg,0.4234089,0.80360717,0.79928845,0.08504019,0.056213822,0.8819536,0.08800162,0.1930144,0.047224626,0.7344734,0.7902097,0.6008283,0.37351692
66.jpg,0.6916192,0.8410447,0.87358063,0.7993966,0.08204254,0.6591423,0.42272943,0.08950946,4.442941e-05,0.8858666,0.17470393,0.28938168,0.21154833
67.jpg,0.39991096,0.7217731,0.8903692,0.5917027,0.12788965,0.73040444,0.063285,0.09361413,0.003895631,0.6058239,0.419451,0.50828093,0.036686935
68.jpg,0.17602089,0.8039072,0.7995741,0.24907273,0.11803468,0.9080935,0.016546441,0.13681144,5.5081342e-05,0.5644051,0.4938621,0.101410285,0.19139852
69.jpg,0.34628567,0.88721836,0.8085519,0.20052299,0.19127427,0.7616351,0.008417315,0.18422872,0.038830694,0.6697828,0.07984701,0.42915273,0.0057630604
70.jpg,0.4142038,0.5482305,0.8500079,0.45188534,0.7117896,0.6339283,0.03153823,0.11767483,0.017887065,0.56005454,0.12275944,0.5929279,0.05684041
71.jpg,0.47639278,0.49860704,0.7134242,0.98732114,0.6140024,0.72768205,0.1031435,0.13236012,0.0010441806,0.35351577,0.35225084,0.1872267,0.056132164
72.jpg,0.34611532,0.85734254,0.71543956,0.7074921,0.13009158,0.85457456,0.05319089,0.047986805,0.0018490364,0.64419824,0.62738466,0.31466514,0.043227736
73.jpg,0.44079977,0.6009561,0.8710605,0.98680705,0.32184267,0.91311574,0.0046696393,0.040956307,0.006715371,0.55983275,0.41372672,0.6677421,0.013690122
74.jpg,0.4024708,0.91626024,0.88116777,0.65525115,0.31488153,0.65874004,0.27928764,0.26250917,0.002617499,0.82360303,0.71387535,0.28822955,0.82872355
75.png,0.40968037,0.82568955,0.96568364,0.35575128,0.054629415,0.9364626,0.073132455,0.09493125,0.0017486013,0.6475738,0.45491552,0.4182778,0.14058599
76.png,0.2733743,0.59606004,0.77166307,0.7096619,0.04271463,0.94223595,0.02794085,0.13948153,0.00044586865,0.37714607,0.28971893,0.29140386,0.5735002
77.png,0.7191306,0.9429882,0.8422812,0.4430871,0.071058564,0.6885752,0.04518466,0.65264624,0.00837856,0.29652575,0.19060114,0.23709741,0.99550843
78.png,0.3272791,0.48521116,0.6517232,0.9267299,0.12657025,0.9208541,0.2472467,0.18160002,0.00029411132,0.9355569,0.43760872,0.3690328,0.0859128
79.jpg,0.3459509,0.65226054,0.17260084,0.84048784,0.0836911,0.775021,0.3670766,0.16390587,0.029020607,0.487956,0.8546778,0.6346811,0.45215106
80.png,0.3083635,0.50332326,0.8683816,0.9220335,0.5868956,0.5121763,0.12736373,0.8587526,0.18451612,0.7640459,0.15904282,0.7306494,0.09071613
81.png,0.47770122,0.94202125,0.8723233,0.47205144,0.2130409,0.7140808,0.02625101,0.437593,0.013762227,0.73079693,0.24360746,0.6703281,0.65761095
82.png,0.46866596,0.7087694,0.9332309,0.3252102,0.02734984,0.93272376,0.013854016,0.16091898,0.00821054,0.86161274,0.33347842,0.27914232,0.04139921
83.png,0.4586944,0.82139915,0.90135944,0.23734799,0.08004988,0.75584036,0.04962477,0.2531887,0.013643238,0.72633916,0.3690055,0.57135534,0.052269153
84.png,0.26615718,0.62561214,0.66882986,0.90086675,0.060459416,0.9045014,0.042261593,0.20618013,0.00010277114,0.82614386,0.1171005,0.28965947,0.06119534
85.png,0.49986076,0.9300973,0.9424783,0.4102723,0.19408916,0.6863879,0.11740424,0.39776385,0.041005965,0.62846863,0.50946075,0.3135655,0.09311485
86.png,0.4506429,0.8860776,0.8495943,0.22445163,0.04514382,0.96471024,0.014177157,0.21003798,0.0009952052,0.5425194,0.20333451,0.13305573,0.13088417
87.png,0.42500266,0.48599228,0.6230161,0.9831512,0.862433,0.5691748,0.93126905,0.38222656,0.009814302,0.65751004,0.34397715,0.68970984,0.07246916
88.png,0.390595,0.62687534,0.36961898,0.9190023,0.012645676,0.7545921,0.08473525,0.02161011,0.02547985,0.55434114,0.16910698,0.36650866,0.3831257
89.png,0.7564591,0.9270157,0.87415636,0.83326656,0.20938347,0.77258193,0.064993605,0.3262142,0.37615237,0.8903199,0.091458626,0.20604265,0.47660083
90.png,0.47826898,0.9137648,0.79522055,0.36355066,0.07150465,0.73309183,0.013512444,0.2274757,0.1601585,0.51790214,0.33781615,0.4224846,0.015218535
91.png,0.2762737,0.5672473,0.87041473,0.73841286,0.2810561,0.5727286,0.37903738,0.5896139,0.0004440101,0.7985702,0.2069504,0.24408384,0.12759231
92.png,0.5128015,0.6687926,0.20093112,0.9964868,0.103017025,0.9463977,0.39516607,0.15664236,0.0007568847,0.5858636,0.2613267,0.089848205,0.3581601
93.png,0.624379,0.4772967,0.425201,0.4256635,0.08366448,0.8974595,0.02660916,0.10966983,0.00105066,0.6654307,0.5257453,0.36652732,0.397453
94.png,0.41045508,0.82763046,0.60997844,0.9956404,0.4566284,0.63153726,0.074313655,0.180739,0.0016833288,0.69509596,0.2773258,0.3836115,0.017634938
95.png,0.39169332,0.64467984,0.92976505,0.45770454,0.02611256,0.78881156,0.011062882,0.449391,0.0056216777,0.63272,0.32718274,0.5051487,0.023147697
96.png,0.47708306,0.89382744,0.8185149,0.6357433,0.10439142,0.8000322,0.030604564,0.2841469,0.23681118,0.47287697,0.59305376,0.46329296,0.016755534
97.png,0.41238087,0.6084789,0.6918586,0.7058949,0.0786513,0.8378676,0.9011743,0.26093367,0.00017561493,0.57096785,0.111141115,0.31439292,0.9497027
98.png,0.49183324,0.95452356,0.9619005,0.5910623,0.16683415,0.7975222,0.04356854,0.42164925,0.025268413,0.69012016,0.10730677,0.1557532,0.08557701
99.png,0.35776758,0.6856363,0.71912235,0.9783926,0.3012412,0.422298,0.53543437,0.5332256,0.022611214,0.236462,0.783383,0.7287181,0.0334415
100.png,0.4387901,0.7682924,0.83443767,0.26318514,0.31159478,0.89703554,0.013060628,0.069327064,0.006184837,0.6150725,0.33618754,0.35105598,0.040934358
101.png,0.6416956,0.76479965,0.7019801,0.9681275,0.080601595,0.74134994,0.024462637,0.22990392,0.0026758765,0.79799664,0.46546438,0.28124326,0.11784539
102.png,0.5038635,0.82122546,0.9451495,0.22860675,0.0970824,0.8271836,0.026560465,0.23469292,0.0020915712,0.38154042,0.13540503,0.1590533,0.27078593
103.png,0.21744332,0.8211657,0.7452054,0.62856394,0.016067052,0.9611437,0.0045605623,0.04327363,0.0005985767,0.83055377,0.46408296,0.059324834,0.13882886
104.png,0.49610528,0.6728456,0.7898546,0.36685264,0.30561072,0.7010829,0.9604653,0.13166365,0.008177875,0.86966324,0.2507087,0.8131063,0.70849395
105.png,0.36706418,0.49634174,0.27691677,0.92155135,0.7522165,0.7733814,0.4060887,0.18931712,0.0002745887,0.7258643,0.57907104,0.25459132,0.13064775
106.jpg,0.43197703,0.8821318,0.95022327,0.45581856,0.18604061,0.33867943,0.013129856,0.06762915,0.013544541,0.7544259,0.43993485,0.38589072,0.06914576
107.jpg,0.4068263,0.7899818,0.93477166,0.9283046,0.6601473,0.43283722,0.041108355,0.1526518,0.014956307,0.5068503,0.6737221,0.6749096,0.14740835
108.jpg,0.28341925,0.81581926,0.9611831,0.7882422,0.06091836,0.7971107,0.28624484,0.48799413,0.012699406,0.5690254,0.019123964,0.2653477,0.16818573
109.jpg,0.4975357,0.7963817,0.9221788,0.74566704,0.14460148,0.66430515,0.017591842,0.19750687,0.01698069,0.69483334,0.5570508,0.32246974,0.40104136
110.jpg,0.4861145,0.81098574,0.5132544,0.95579606,0.5210021,0.73665285,0.09401911,0.34597245,0.00037201797,0.70694256,0.39009595,0.18725456,0.1988149
111.jpg,0.5393771,0.5467301,0.8204916,0.6844282,0.17940809,0.8513173,0.016857253,0.18860213,0.0029042335,0.3085279,0.27436617,0.61868703,0.08323216
112.jpg,0.6098639,0.94085777,0.89929193,0.9546935,0.07939805,0.6792986,0.011142134,0.31696194,0.103986785,0.5847865,0.70469767,0.12339853,0.22734803
113.jpg,0.9260377,0.6251744,0.96229476,0.9827085,0.052798565,0.8398609,0.017716913,0.24903822,0.0046296455,0.6474287,0.6562688,0.8081549,0.9128892
114.jpg,0.61202866,0.84364086,0.96205956,0.67182684,0.23860806,0.56567174,0.3281578,0.4503908,0.003988668,0.5688539,0.5042383,0.42655578,0.6787503
115.jpg,0.47723964,0.6712897,0.7707939,0.950802,0.26088786,0.74378604,0.06203616,0.1436756,0.00014366521,0.7969965,0.22104019,0.78826094,0.19424613
116.jpg,0.46325168,0.6788093,0.7985371,0.48258224,0.065359496,0.20594577,0.21869496,0.23231848,0.00082231424,0.5796098,0.20347527,0.3729991,0.027269
117.jpg,0.6994179,0.34920368,0.7762435,0.48067844,0.27556455,0.86150706,0.18863395,0.05349848,0.0009535373,0.548319,0.7950807,0.5644748,0.94498575
118.jpg,0.43805167,0.7993618,0.6341653,0.5567731,0.1504524,0.5775133,0.2811864,0.2604427,0.03583067,0.5676124,0.30685514,0.14179382,0.08034309
119.jpg,0.6398602,0.53302705,0.8850588,0.7652351,0.071588665,0.8208305,0.042361677,0.2643693,0.00043622692,0.6769082,0.74878055,0.8350518,0.070413195
120.jpg,0.6967605,0.8646253,0.8053013,0.5289763,0.05948208,0.54544646,0.009362119,0.18519655,0.059404083,0.35603634,0.28010282,0.52229667,0.15488426
121.jpg,0.31306073,0.83418417,0.92009324,0.35960987,0.098284006,0.87438315,0.034878675,0.25055158,0.005249496,0.7025982,0.5220656,0.52864987,0.22362766
122.jpg,0.39109954,0.7228312,0.55964637,0.11023507,0.5749449,0.8585033,0.119280756,0.05184195,0.017102031,0.8784533,0.22407138,0.6784582,0.3646218
123.jpg,0.49626547,0.8439128,0.88259035,0.70309794,0.021122057,0.9782913,0.13779797,0.16202119,0.0016824765,0.66391754,0.12993914,0.06597569,0.6243334
124.jpg,0.56317407,0.7119821,0.9739051,0.72348267,0.06259402,0.89610153,0.2937979,0.11830539,0.00022097603,0.41973785,0.43414357,0.07914115,0.37645608
125.jpg,0.5811341,0.62773615,0.73793525,0.15837751,0.4796039,0.59648967,0.41670278,0.14196439,0.007220855,0.67688215,0.45908418,0.30580524,0.78090304
126.jpg,0.72635585,0.5054257,0.8918168,0.29489857,0.09443235,0.730561,0.0742972,0.04646285,0.00019253128,0.7216536,0.4472099,0.43907404,0.087674014
127.jpg,0.3968381,0.52768874,0.7169311,0.11751361,0.18031392,0.84295243,0.04455947,0.17388374,0.0051783593,0.86663455,0.17270477,0.42064396,0.39048538
128.jpg,0.55311424,0.94199485,0.9086639,0.33271596,0.059195753,0.8515931,0.005899385,0.27181837,0.734495,0.65673244,0.5648476,0.49241793,0.021732315
129.jpg,0.50103354,0.60244447,0.6188666,0.06230914,0.01690892,0.8855232,0.10007959,0.26690498,0.0015517983,0.60697675,0.17916743,0.2050982,0.13049564
130.jpg,0.43745217,0.8581037,0.99314636,0.60814255,0.112076774,0.3592757,0.21327077,0.32361034,0.000911832,0.17580336,0.7596297,0.6670513,0.097291596
131.jpg,0.6413596,0.9239464,0.92111653,0.8610978,0.3228303,0.26270863,0.02033167,0.4511369,0.0008629777,0.7159943,0.42537725,0.71610326,0.25963897
132.jpg,0.38528997,0.8844008,0.93857825,0.4625655,0.22356293,0.6787343,0.17266542,0.10692806,0.0013784065,0.47693652,0.5693584,0.31987095,0.22002248
133.jpg,0.39596096,0.7564398,0.36697954,0.64038825,0.26956272,0.30510804,0.22911148,0.4837856,0.00016699525,0.50308484,0.1802154,0.84076566,0.007073819
134.jpg,0.4800345,0.93281794,0.7690469,0.09354683,0.114043295,0.72001714,0.062414754,0.1194267,0.07876257,0.45320937,0.37748352,0.2654654,0.17394127
135.jpg,0.5569708,0.8457484,0.96016675,0.5874169,0.09166757,0.74021417,0.016457204,0.08813791,0.00021482974,0.33464485,0.73968214,0.25345713,0.4873217
136.jpg,0.4606381,0.7880171,0.77576673,0.9370895,0.060769316,0.9011751,0.008231994,0.26015314,0.0034886966,0.46756917,0.5257852,0.33274052,0.016941035
137.jpg,0.34126,0.9165868,0.46758166,0.99105835,0.6132864,0.2715231,0.36086792,0.19078203,0.00055754755,0.6000686,0.4943303,0.27465582,0.12114556
138.jpg,0.36315203,0.9481251,0.7749571,0.5307586,0.24319088,0.5709704,0.027103268,0.20911914,0.0009769618,0.48410353,0.74040484,0.6196969,0.0057037356
139.jpg,0.5645191,0.8841029,0.77822727,0.03797143,0.027984424,0.91960365,0.049414605,0.16540793,0.0066577615,0.57216,0.7216992,0.12084441,0.012094425
140.jpg,0.3473693,0.8647973,0.91234636,0.27648905,0.07797684,0.7870192,0.048154388,0.15170954,0.062209807,0.56468767,0.9455362,0.342602,0.13826498
141.jpg,0.49813053,0.94628006,0.68317103,0.3088195,0.099890016,0.812357,0.006441196,0.22239225,0.0037496344,0.47832152,0.34694767,0.4326319,0.19018851
142.jpg,0.5853629,0.95187676,0.98876685,0.050820384,0.14087026,0.47312018,0.0021610116,0.38359213,0.14367476,0.11122312,0.7109341,0.6194915,0.08685827
143.jpg,0.46361735,0.9136556,0.7307418,0.28653,0.018919406,0.7115325,0.025536483,0.2785647,0.03617424,0.42486867,0.47355023,0.28436947,0.06683695
144.jpg,0.5365662,0.7758427,0.93887085,0.7310732,0.086022474,0.43510976,0.017147867,0.287413,0.0009740662,0.35025206,0.9675515,0.43094045,0.19168116
145.jpg,0.29543394,0.6421154,0.92628497,0.7171053,0.072974235,0.751082,0.11226339,0.2193416,0.00078175374,0.5824827,0.7399762,0.2096817,0.01993001
146.jpg,0.16755466,0.75599605,0.9382032,0.7511529,0.21132095,0.6138172,0.18091275,0.40473858,0.0026108937,0.48548916,0.51574,0.7343771,0.31578997
147.jpg,0.56938463,0.7467478,0.94548357,0.7385094,0.09437952,0.8956261,0.16844526,0.0825049,0.00096004736,0.8737387,0.26352373,0.49188545,0.064689025
148.jpg,0.6854835,0.92099786,0.2983051,0.443028,0.9211156,0.4117873,0.10183891,0.20218232,0.016642893,0.74115074,0.34206763,0.68499786,0.023241322
149.jpg,0.41762194,0.76889443,0.8782242,0.95282626,0.6508986,0.8485588,0.10425027,0.054436665,0.008746749,0.46224096,0.7411577,0.52729774,0.022953916
150.jpg,0.33174756,0.9426415,0.7875866,0.16446508,0.45060962,0.4920666,0.043748397,0.17816108,0.14917529,0.6200839,0.87814873,0.86009604,0.005424638
151.jpg,0.17432913,0.84907097,0.6843753,0.51043046,0.6978436,0.45897976,0.054927606,0.071291454,0.25466228,0.6212012,0.52538687,0.87420875,0.009179266
152.jpg,0.5601916,0.8135648,0.9505301,0.0563254,0.06521679,0.8058389,0.030835886,0.14365928,0.00034680415,0.7533102,0.54878426,0.18458171,0.03040865
153.jpg,0.48914865,0.84205294,0.92119133,0.027922127,0.05518472,0.8722671,0.0128636025,0.037504047,0.0005333547,0.52876556,0.5326872,0.39520916,0.07861316
154.jpg,0.41951346,0.6437038,0.490417,0.19399951,0.11849791,0.33138382,0.08553195,0.22353347,0.0015324041,0.62442505,0.8084757,0.83548903,0.8897352
155.jpg,0.4629603,0.15090312,0.63410044,0.24294208,0.030600235,0.44854465,0.0012702353,0.21240444,0.0006011749,0.7205204,0.9001235,0.8706698,0.30887327
156.jpg,0.50663716,0.5646999,0.78048736,0.4977343,0.10033636,0.53628135,0.0746357,0.017190382,0.0025096545,0.656807,0.8952534,0.74173886,0.6682435
157.jpg,0.67574704,0.86273324,0.8335933,0.29423854,0.4203614,0.72387177,0.020556072,0.18709671,0.08287425,0.78666633,0.6232407,0.4593442,0.40317094
158.jpg,0.42342868,0.92602074,0.80529565,0.2859435,0.17884804,0.73766893,0.0405725,0.32450396,0.05686411,0.62413603,0.46682543,0.31431955,0.1135195
159.jpg,0.58320147,0.7552573,0.3320481,0.98725826,0.32002574,0.81788605,0.2400609,0.25766402,0.0018200703,0.51355934,0.1581477,0.12741144,0.29985186
160.jpg,0.48768577,0.47037286,0.64855266,0.99401605,0.7282354,0.5059504,0.028592164,0.22874315,7.186219e-05,0.6723411,0.04564889,0.7037782,0.043989543
161.jpg,0.27757204,0.8256969,0.9037339,0.76595396,0.07279087,0.93953866,0.023077607,0.08515676,0.0033864134,0.3747183,0.45401266,0.1480241,0.072532296
162.jpg,0.31120235,0.28208512,0.5629551,0.88812894,0.07040957,0.8737195,0.05128026,0.24312682,0.003287786,0.66460615,0.9113121,0.07134824,0.055524513
163.jpg,0.26296547,0.8057798,0.8074898,0.0039539533,0.23767059,0.91275316,0.11580059,0.16999416,0.0018806941,0.48955977,0.74145246,0.30083904,0.105462454
